_r,_RAJ2000,_DEJ2000,Plx,pmRA,pmDE,Gmag,BPmag,RPmag,BP-RP,BP-G,G-RP
58.7265,133.8159426796005,11.932697807209,1.3961,-4.578,-12.606,16.561678,17.455538,15.632793,1.822744,0.89386,0.928885
58.7265,132.2379328172901,12.5929029111851,0.5756,-5.253,2.855,17.132547,17.680672,16.443329,1.237343,0.548124,0.689218
58.727,131.8296424826448,11.7085229582587,0.9492,-3.502,2.998,19.378546,20.464224,18.381187,2.083036,1.085678,0.997358
58.7279,132.1343912966373,12.5087681243867,1.1654,1.323,-14.237,20.39973,21.252024,19.285034,1.966989,0.852293,1.114696
58.731,132.2886772041114,12.6266774274198,0.7216,0.658,-1.171,16.073824,16.500021,15.471349,1.028672,0.426197,0.602475
58.7318,133.7644395564272,11.4660045261795,0.3247,-5.113,-1.283,18.33096,18.971928,17.581863,1.390064,0.640968,0.749096
58.7327,131.9184014678328,11.388373640011,0.3483,-4.804,-3.085,16.954021,17.342125,16.40416,0.937965,0.388103,0.549862
58.7394,133.711927246178,12.25384250753,0.6962,-4.145,0.281,20.720352,20.610947,20.031078,0.579868,-0.109406,0.689274
58.7418,131.9000286357794,11.4291364978419,-0.238,-7.538,-2.478,20.245378,20.79447,19.551828,1.242641,0.549091,0.69355
58.7419,131.9893292839475,12.3390606266395,1.3791,-14.968,0.218,18.87089,20.15362,17.75681,2.39681,1.28273,1.11408
58.7419,132.8565238260753,10.8214562592334,0.1173,-4.131,-0.268,19.737959,20.521482,18.714535,1.806948,0.783524,1.023424
58.7421,132.413888311593,10.9077835179715,,,,20.949984,22.50697,19.635891,2.871078,1.556986,1.314093
58.7435,131.8407868301971,11.9756964500262,2.5834,-12.145,8.844,20.547571,21.722233,19.288425,2.433807,1.174662,1.259146
58.7436,133.8064568326873,11.6129673995486,0.6236,-3.486,-4.464,18.701376,19.49231,18.196413,1.295897,0.790934,0.504963
58.7446,133.5172845402014,11.0941340789162,0.3431,-3.383,1.308,20.697151,21.306767,19.524916,1.781851,0.609615,1.172235
58.7487,132.0153647344631,11.2262328571363,-0.1763,-11.948,-8.055,20.700253,20.720066,19.944386,0.775681,0.019814,0.755867
58.7519,132.2587679051421,10.9933614243794,-4.5608,-9.194,-3.373,20.734123,21.256117,19.516834,1.739283,0.521994,1.217289
58.7563,131.8245187927464,11.8089362637297,0.8529,20.16,-35.967,20.702488,21.273685,19.751408,1.522278,0.571198,0.95108
58.757,133.1039788849416,10.859697414597,1.2352,-8.747,-2.892,17.692589,18.328726,16.781643,1.547083,0.636137,0.910946
58.7593,133.2961336055614,12.6643298314935,0.497,0.064,0.985,16.661814,17.075077,16.087618,0.987459,0.413263,0.574196
58.7614,131.8983013435587,12.1707161973622,1.5436,1.031,-5.347,8.218385,8.864262,7.445842,1.418419,0.645877,0.772543
58.7629,133.6723368472994,11.2804272030739,0.8499,-1.019,-0.059,15.112592,15.445442,14.624384,0.821058,0.33285,0.488208
58.7664,132.4083374053028,12.6908512841402,0.8572,9.317,-9.112,20.39099,20.9362,19.374523,1.561676,0.54521,1.016466
58.7665,131.8353187922157,11.9459081728888,1.9817,-1.235,-1.108,20.115042,20.716583,19.210903,1.50568,0.601541,0.904139
58.7668,132.6273096967159,12.760201108991,0.5472,-3.145,1.443,20.21665,20.941238,19.28361,1.657629,0.724588,0.933041
58.7674,132.8608119180569,12.7790297756859,0.1661,-9.765,-44.149,19.299778,20.129827,18.408434,1.721394,0.830049,0.891344
58.7732,131.9715252627463,12.3127825982557,0.4105,3.77,-6.011,17.752735,18.146923,17.184006,0.962917,0.394188,0.568729
58.774,133.4657479193456,11.0483006295658,0.4833,1.201,-7.262,19.777534,20.760046,18.755846,2.0042,0.982511,1.021688
58.7765,131.892232078708,11.4468915165982,2.9308,-23.215,-7.629,12.815696,13.17604,12.292212,0.883828,0.360344,0.523484
58.7767,133.1379820168371,10.869691049433,0.4706,-5.428,-0.831,15.583325,15.90906,15.091516,0.817544,0.325734,0.49181
58.7795,132.8239533823554,10.8203476512301,0.6478,-0.432,-1.255,19.286573,20.272287,18.336218,1.93607,0.985714,0.950356
58.785,133.775468478234,11.4945012022041,0.2275,0.335,-3.55,19.0895,19.471878,18.544035,0.927843,0.382378,0.545465
58.7855,132.3168234661838,10.9563840257145,3.1222,-8.837,-1.776,19.7747,21.366941,18.454113,2.912828,1.592241,1.320587
58.7869,132.7739745260627,12.7785184723139,0.7829,-4.272,-1.734,16.320309,16.73033,15.744772,0.985558,0.410021,0.575537
58.7876,132.5475265871486,10.8587473857697,2.118,1.157,-2.686,20.80859,21.290968,19.857733,1.433235,0.482378,0.950857
58.7882,132.6175043071996,10.8415864973975,-0.3149,0.74,-7.616,20.567192,21.644419,19.435822,2.208597,1.077227,1.131371
58.789,131.8386364654635,11.9684931432866,,,,20.853521,21.51037,20.043,1.467371,0.656849,0.810522
58.7926,133.6864681199625,12.3004563621715,1.9041,-6.673,-5.913,13.465017,13.797158,12.969844,0.827314,0.332141,0.495173
58.793,132.8652799464907,10.8209266268517,0.2896,-1.247,-3.221,19.884758,20.317686,19.330711,0.986975,0.432928,0.554047
58.795,132.4108461395905,12.6924715812609,0.9558,2.946,-7.828,15.465755,15.9015,14.869403,1.032097,0.435744,0.596353
58.799,131.895442303796,12.1655016828654,1.768,-3.653,-24.822,15.133966,15.651832,14.456041,1.19579,0.517866,0.677924
58.7995,131.9303960725167,11.3614527199883,,,,21.020174,21.129454,20.439146,0.690308,0.10928,0.581028
58.7997,133.5820898919411,11.1597194030523,-0.3383,-6.219,0.581,20.048952,20.79441,19.036425,1.757986,0.745459,1.012528
58.8026,133.5104404876765,12.5151936721428,,,,20.810606,21.713606,19.632872,2.080734,0.903,1.177734
58.8047,133.7709083336104,12.1229688428806,1.3741,-5.044,-6.929,15.082901,15.577601,14.428024,1.149576,0.494699,0.654877
58.8073,133.0785223979038,12.7482992789088,,,,21.102526,21.178009,21.5,-0.321991,0.075483,-0.397474
58.8085,133.7718242767229,12.1204754935194,,,,20.859447,20.674929,19.14254,1.532389,-0.184519,1.716908
58.8089,133.4313122765273,11.0205910531546,0.4168,-1.546,-0.174,19.789114,20.079973,19.317883,0.762091,0.290859,0.471231
58.8096,133.7718004150603,12.1205993804038,,,,20.81917,20.897388,18.935736,1.961653,0.078218,1.883434
58.81,133.7502005851828,12.1763965670743,0.2214,-0.637,-0.742,18.430746,18.898056,17.794086,1.10397,0.46731,0.63666
58.8139,131.8670420279425,11.516112737142,0.5664,-4.669,-6.109,19.920458,20.860506,19.040756,1.81975,0.940048,0.879702
58.8202,131.9202015257847,12.2217308090871,,,,20.412905,19.427412,17.894201,1.533211,-0.985493,2.518703
58.8262,133.3186519216428,10.9473048202143,2.8588,-22.296,-6.902,15.098662,16.03765,14.142627,1.895022,0.938987,0.956036
58.8271,132.9787325728276,12.7688798371546,0.8814,-0.658,-0.43,19.320835,20.436085,18.244287,2.191797,1.11525,1.076548
58.8274,133.777826013483,12.1039029115336,,,,21.081297,20.28764,18.5174,1.770239,-0.793657,2.563896
58.8287,132.2061109561177,11.0297386009413,2.0019,-2.221,-1.364,19.090412,20.439266,17.973816,2.46545,1.348854,1.116596
58.8295,132.4357988985156,12.7037438822968,0.9349,-11.248,-9.791,15.737231,16.178034,15.124654,1.05338,0.440803,0.612577
58.83,133.8247440676616,11.7410485406661,0.2809,0.581,-6.239,18.809046,19.115276,18.337013,0.778263,0.306231,0.472033
58.8329,131.8739276205501,11.4937715885343,1.6054,-3.666,0.234,20.177689,21.184082,18.97357,2.210512,1.006393,1.204119
58.8402,132.828252830131,10.8193357531393,,,,21.058584,20.935278,20.225615,0.709663,-0.123306,0.83297
58.8403,133.5664462924172,12.4604965494209,,,,20.853441,21.4914,19.71393,1.77747,0.637958,1.139511
58.8403,133.7411745275948,11.4047020283718,0.7242,1.84,-6.447,20.72149,21.194422,19.693657,1.500765,0.472931,1.027834
58.8405,131.8934718109464,12.1624616690991,-0.092,0.277,0.063,18.26016,18.484653,17.871813,0.612841,0.224493,0.388348
58.8407,132.1527287680595,12.5279192762137,1.2311,-0.793,-2.522,17.695696,18.66213,16.730988,1.931143,0.966434,0.964708
58.8437,133.3193740932122,10.9474295430219,0.4953,1.01,-6.684,20.325134,20.136702,18.865599,1.271103,-0.188433,1.459536
58.8443,133.7700929260879,11.4759866066877,0.4817,1.043,-1.282,19.437859,20.016558,18.80044,1.216118,0.578699,0.637419
58.8459,131.8712457518194,12.1020966158733,,,,20.844498,21.160728,19.9874,1.173328,0.316231,0.857098
58.8465,133.4561468628008,12.5624507753212,1.0655,-6.498,3.096,18.240602,19.03677,17.346632,1.690138,0.796167,0.893971
58.8484,133.8034185701168,12.0132644340796,0.5892,-6.223,1.54,16.307465,16.654093,15.791239,0.862854,0.346628,0.516226
58.8499,133.7602382582253,11.4493150123383,0.1078,-12.64,-0.099,19.866405,20.854233,18.772945,2.081287,0.987827,1.09346
58.8534,133.2400644983375,10.9075115670775,2.3333,-20.749,-11.023,20.389423,20.943853,19.28093,1.662924,0.55443,1.108494
58.8605,132.6544570469021,10.8333501199748,,,,20.821741,20.98979,19.750433,1.239357,0.168049,1.071308
58.8644,133.4737444398368,12.548571052301,,,,20.956114,20.845411,19.743994,1.101417,-0.110703,1.21212
58.866,132.4226336194908,12.6988591880909,-0.1203,-1.775,-0.636,20.144554,20.459452,19.645746,0.813705,0.314898,0.498808
58.8699,133.7156077222351,11.3512509427673,0.3693,0.893,-15.706,19.841618,20.758488,18.857458,1.90103,0.91687,0.984159
58.8727,132.6643943809906,12.7686450539757,1.1888,11.747,-12.229,19.80739,20.689001,18.618525,2.070476,0.881611,1.188866
58.8729,131.8330618841478,11.6603137155394,,,,21.026669,20.950077,19.87965,1.070427,-0.076591,1.147018
58.875,133.418473115008,12.5914748798907,0.6001,-0.084,-9.292,18.74687,19.665298,17.823648,1.84165,0.918428,0.923222
58.8764,131.8928254114545,11.4405480053152,,,,20.8441,20.209288,20.56472,-0.355432,-0.634813,0.279381
58.8776,132.7863512530143,12.7806358553807,1.2004,4.862,-15.312,18.917837,20.080898,17.864336,2.216562,1.163061,1.053501
58.8778,133.5410254141943,11.1140978013107,0.9737,-2.092,-5.889,20.77599,21.33691,19.593824,1.743086,0.560921,1.182165
58.8784,132.1475922282272,12.5241979734965,0.3125,1.054,-0.334,17.658175,18.13624,17.009533,1.126707,0.478065,0.648642
58.8794,133.560105241375,12.4682299897012,1.2214,-4.831,-0.171,15.829259,16.3517,15.153324,1.198376,0.522441,0.675935
58.8801,133.2973043403919,10.9347603153726,1.1001,-11.29,-2.934,16.0558,16.626217,15.351566,1.274651,0.570417,0.704233
58.8816,132.0354504337751,11.1963192654797,0.8034,1.833,-6.972,18.572483,19.675041,17.48863,2.186411,1.102558,1.083853
58.8835,133.0205521728408,10.8377391206519,-0.0038,0.356,-48.764,19.997164,20.593489,19.152197,1.441292,0.596325,0.844967
58.8843,131.8703757412293,12.1016380850216,0.7308,5.004,-6.121,18.42542,19.12664,17.515522,1.611118,0.70122,0.909899
58.8868,131.8258833618169,11.7199984408458,0.6965,-7.605,-8.182,19.449976,20.671633,18.359682,2.311951,1.221657,1.090294
58.8869,132.955606492362,10.8269593840995,0.8587,2.302,-3.542,20.463943,20.647707,19.914886,0.73282,0.183763,0.549057
58.8879,131.9197574853765,12.223425956629,-2.4364,-2.181,-0.622,20.423265,20.647194,19.914162,0.733032,0.223928,0.509104
58.888,131.8243995909055,11.8645803979231,-0.5523,0.012,0.369,18.979372,19.195059,18.627222,0.567837,0.215687,0.35215
58.8898,133.7719092413442,11.4786919932418,0.2718,-5.066,-0.152,19.60407,20.65722,18.568466,2.088755,1.05315,1.035605
58.8899,132.1936525879773,12.5632123384261,,,,18.963873,,,,,
58.8911,133.4280926372805,12.5848545770997,1.023,-11.833,-6.922,14.718479,15.100422,14.174072,0.92635,0.381943,0.544407
58.8917,133.8270436486581,11.8388990052164,0.5022,-9.242,-0.137,16.141838,16.243298,15.12523,1.118068,0.101459,1.016608
58.8939,131.8317725489045,11.6666433649269,0.415,2.549,-3.309,19.038555,19.269222,18.685,0.584223,0.230667,0.353556
58.898,133.5497559655806,11.1224687785803,0.411,-4.851,-9.936,19.506361,20.615932,18.386105,2.229828,1.109571,1.120256
58.9002,133.7995532954107,12.033409254203,0.1249,-6.478,-2.95,17.913757,18.321468,17.361671,0.959797,0.407711,0.552086
58.9009,132.8724297650079,10.8194451943643,1.6299,-10.714,-5.897,20.063818,21.28753,19.012463,2.275068,1.223713,1.051355
58.9013,132.9718589954153,12.7711421370993,0.1081,2.38,-0.005,18.056566,18.432997,17.539968,0.893028,0.376431,0.516598
58.9023,131.9244554723549,12.2335093434174,0.4616,-3.712,-9.63,13.469939,13.995681,12.792061,1.20362,0.525742,0.677878
58.9033,131.9678040213599,12.3108652673599,-0.3388,-8.761,0.822,20.687246,21.406853,19.552069,1.854784,0.719606,1.135178
58.9045,132.174712511854,12.5481688583417,,,,21.139433,,19.47627,,,1.663162
58.9056,133.8174753949288,11.9435103870046,2.1083,-7.61,4.177,17.941406,19.337948,16.811905,2.526043,1.396542,1.129501
58.9066,133.8200828332702,11.9246527771343,,,,20.965208,19.71097,17.861126,1.849844,-1.254238,3.104082
58.9079,132.1933670438941,12.5633842755895,1.7505,2.571,-0.586,14.365299,14.768761,13.711704,1.057056,0.403461,0.653595
58.9093,132.7713269123537,12.7804052109125,0.9001,-9.234,2.834,18.355446,19.242813,17.417374,1.82544,0.887367,0.938072
58.9098,133.8273360251885,11.8393440602059,2.6226,-8.112,-31.892,16.317427,,,,,
58.9126,131.8301435029794,11.6766228947311,1.1223,-10.871,7.288,19.271875,20.100012,18.33016,1.769852,0.828136,0.941715
58.9133,133.1822571537557,10.8827429817173,1.3558,-6.658,-8.822,17.92591,19.380907,16.748804,2.632103,1.454996,1.177107
58.9146,133.6825260572502,12.3107625555023,,,,21.587488,20.067245,18.553179,1.514067,-1.520243,3.034309
58.9151,133.322113116871,12.6533246549036,0.4902,-1.372,-3.605,17.051273,17.44673,16.489044,0.957685,0.395456,0.562229
58.9169,132.5086450356372,10.8683465330306,0.0786,-3.162,-2.839,18.319525,18.72207,17.688734,1.033337,0.402546,0.630791
58.9182,131.8701698206477,11.5004269154023,,,,19.914812,17.661993,16.209284,1.452709,-2.252819,3.705528
58.9213,133.778754507469,11.4970832331798,-0.0157,3.497,-6.764,19.884037,20.158762,19.431505,0.727257,0.274725,0.452532
58.9214,132.9652269811803,12.772409121131,0.6296,-8.632,3.421,20.00224,21.368067,18.938978,2.429089,1.365828,1.063261
58.9218,132.5498410869326,12.7445075636931,0.6493,-1.114,-0.669,17.754566,18.379332,17.033062,1.34627,0.624765,0.721504
58.9233,131.8823660429652,12.1377743926447,,,,21.016693,20.723848,20.517412,0.206436,-0.292845,0.499281
58.9265,133.8210941164061,11.9193461866973,,,,21.591864,20.655605,19.494593,1.161013,-0.936258,2.097271
58.9274,131.8307802434573,11.9335760081144,3.6054,-5.68,1.942,18.26628,19.954594,16.974554,2.98004,1.688314,1.291725
58.9276,131.8497236301225,12.0322445390822,0.4473,-4.346,-5.765,16.645327,16.977509,16.13414,0.843369,0.332182,0.511187
58.9287,132.5901952396698,10.8452204678625,0.0948,-1.769,0.801,20.1915,20.47265,19.500776,0.971874,0.281151,0.690723
58.93,132.4766541481396,12.7213213991655,0.3972,-3.0,-7.528,17.268074,17.626743,16.752441,0.874302,0.358669,0.515633
58.9313,133.6435996451241,12.3691804865528,,,,21.293161,22.169962,20.039093,2.130869,0.876801,1.254068
58.9336,131.8720155038097,11.4941878896815,0.9563,-7.418,-8.577,18.760164,19.681822,17.67955,2.002272,0.921658,1.080614
58.9365,132.2803376627053,10.9755124693108,,,,21.768457,20.875597,19.091206,1.784391,-0.89286,2.677252
58.9369,131.8219021720874,11.828582037679,0.1494,-3.853,-0.397,16.790392,17.065367,16.34271,0.722656,0.274975,0.447681
58.9379,131.8273710013841,11.9079058953256,,,,21.073355,20.795567,20.25794,0.537626,-0.277788,0.815414
58.9383,133.6148513947147,11.1951429645999,,,,20.162071,18.131153,16.604572,1.526581,-2.030918,3.557499
58.9401,132.2209875894443,12.5851106657026,1.0453,-1.226,3.755,19.527014,20.314491,18.527683,1.786808,0.787478,0.999331
58.9448,132.856770228915,10.8180781986055,1.4626,-7.947,0.27,12.507287,12.780444,12.078496,0.701948,0.273157,0.428791
58.945,133.1854955492459,10.8833911102066,1.6716,-26.977,-15.627,16.999077,17.936459,16.044035,1.892424,0.937382,0.955042
58.9457,132.9544700615702,12.7743238889911,0.2434,-0.403,-16.512,16.041737,16.380543,15.51128,0.869263,0.338806,0.530457
58.9501,132.1465165573076,12.52485889524,0.6565,1.229,-0.39,17.275106,17.713297,16.663544,1.049753,0.43819,0.611563
58.9539,133.7847158580569,12.0895480563255,,,,21.069174,19.954546,18.219809,1.734737,-1.114628,2.849365
58.9548,132.5895844540852,10.8449355278374,0.7529,-1.028,-3.517,18.529572,19.43638,17.55276,1.883621,0.906809,0.976812
58.9549,133.8091426099061,11.6081957685483,,,,20.51698,19.156645,17.471777,1.684868,-1.360334,3.045202
58.956,132.3494181438715,10.9350645480157,1.2343,9.481,-5.375,18.18547,19.294868,17.123924,2.170944,1.109398,1.061546
58.9578,133.4090421348908,11.0013878852508,0.2982,-2.091,-2.582,18.443552,18.920912,17.797333,1.123579,0.47736,0.646219
58.9589,133.8288569966447,11.7978837699306,0.0713,0.032,-3.09,18.730326,19.465843,17.891146,1.574698,0.735518,0.83918
58.959,132.4649910600071,12.7175236339972,-2.7087,-2.09,-1.778,18.869942,19.060139,17.969765,1.090374,0.190197,0.900177
58.9592,131.9949017342004,11.2486447702423,0.7441,-11.85,4.828,14.683199,14.796805,13.871618,0.925187,0.113606,0.811581
58.96,133.692743256178,12.2954468379291,0.716,5.54,-10.188,19.807573,20.915033,18.57211,2.342924,1.10746,1.235464
58.961,133.0392856771972,10.8400454811313,0.277,-0.261,-0.816,18.01125,18.48937,17.407612,1.081759,0.478121,0.603638
58.9698,133.7825453326475,12.0971514016758,1.1051,10.999,-9.921,20.543573,21.421104,19.30894,2.112163,0.877531,1.234633
58.9703,133.133138270366,12.7355808310874,,,,20.883886,20.975126,20.232155,0.742971,0.09124,0.651732
58.9721,131.8690082300529,12.1021646828677,,,,21.183296,20.159899,19.720673,0.439226,-1.023397,1.462624
58.9723,133.2006569454843,12.7117459802896,,,,21.086777,20.713379,20.446596,0.266783,-0.373398,0.640181
58.9747,131.9946832302425,11.2485005129405,0.955,-11.706,4.639,15.986832,,,,,
58.9759,133.1710187241363,10.8774852670798,0.8708,-11.996,-7.11,19.317274,20.619247,18.30517,2.314077,1.301973,1.012104
58.9772,132.3688826847659,10.9246515817862,0.3254,-0.331,0.227,19.493076,19.521812,19.198624,0.323189,0.028736,0.294453
58.9774,133.6610008733614,12.3458536472261,0.5627,-3.169,-9.369,17.859495,18.6205,17.004921,1.61558,0.761005,0.854574
58.9776,132.8255065825549,10.8170528015792,0.424,-1.743,-3.035,18.033184,18.945097,17.108562,1.836534,0.911913,0.924622
58.978,131.8435668054354,11.5943026867904,2.5867,-31.355,-14.204,19.065907,20.7054,17.83582,2.869581,1.639494,1.230087
58.979,133.3994841998505,12.6068205753214,0.5742,4.862,-0.833,18.51423,19.387745,17.590391,1.797354,0.873514,0.92384
58.9793,132.3249392248031,10.9481386776512,-1.0551,1.623,-36.395,20.228931,20.851358,19.418581,1.432777,0.622427,0.81035
58.9794,132.9801107268378,10.8288653321635,1.426,-2.331,-4.489,19.740215,20.778519,18.59054,2.187979,1.038303,1.149675
58.9797,133.3914425209579,12.6123006969162,0.9817,-5.699,-4.592,20.634083,21.114141,19.827932,1.286209,0.480059,0.80615
58.9858,133.7353348116118,12.2167267136411,0.6536,-3.52,3.557,17.129726,17.644016,16.458344,1.185673,0.51429,0.671383
58.9868,133.3398074171304,12.6445895741307,1.3079,5.354,1.92,17.327826,18.199795,16.40571,1.794085,0.871969,0.922115
58.9898,132.4282609307261,10.8970558937916,-0.3029,0.576,0.083,19.753664,19.845774,19.35561,0.490164,0.09211,0.398054
58.9921,133.5107431629935,12.5192733732163,1.0847,1.345,-7.861,19.495667,20.815922,18.433481,2.382441,1.320255,1.062185
58.9925,131.8222963174,11.8596506835349,-0.1346,1.324,-14.956,19.686308,20.55342,18.801434,1.751985,0.867111,0.884874
58.9933,132.4916429103178,10.8726948341203,,,,21.746616,20.891119,19.239786,1.651333,-0.855497,2.50683
58.9956,131.9554450281014,12.2935532842904,0.3968,-3.661,-1.26,18.75574,19.312729,17.995281,1.317448,0.55699,0.760458
58.9968,133.5739394267234,11.1456858039983,,,,21.02601,21.153824,20.708397,0.445427,0.127813,0.317614
58.9978,133.7399630344824,12.2073827262493,0.4112,-2.926,-2.507,15.91993,16.249418,15.428209,0.821209,0.329489,0.49172
58.9982,133.1453987026854,12.7321537491334,1.4543,-1.917,-4.662,18.967985,20.21767,17.875559,2.342112,1.249685,1.092426
58.9988,131.9267160977297,11.3612886295115,2.8204,-0.875,-9.901,20.47548,21.104284,19.961311,1.142973,0.628805,0.514168
59.0009,133.7024787273878,11.3225728362179,,,,20.908676,21.069942,20.09845,0.971493,0.161266,0.810226
